0,0,0,0,-9.434726645,0,0,0,0,0,10.32073154,0,2.267755467,0,0,0,7.385832111,-13.77837907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.383506465,0,0,0,-5.692296523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.10074873,0,-6.371889053,0,-2.265146195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.53329934,3.119790049,-4.463175649,0,0,9.956595297,3.779271115,-11.15312843,0,4.671923545,15.15727711,0,-4.132027128,0,7.142935744,0,7.391127054,-8.284666043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-3.584939144,0,8.463064051,0,0,0,0,0,0,0,0,0,0,0,-6.070905262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10.0196555,0,0,0,-10.69008274,-6.753262068,0,0,0,15.58738963,3.59376716,0,0,0,0,0,0,0,-9.346151192,0,-4.727488782,-9.90968774,-13.72264203,8.929608442,4.690485456,3.193263918,0,0,9.29982742,-6.802119289,0,0,0,9.194846455,0,0,7.506492842,-9.748113551,0,0,0,0,0,0,0,0
0,0,2.270695552,0,0,0,-2.113439486,-2.856165251,0,0,0,3.01522429,-1.408327459,0,0,0,0,0,0,-4.797636694,0,0,0,0,0,0,0,0,-5.559202102,0,-3.054549725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.58859003,0,4.702554863,6.66201638,0,-3.896075138,0,8.952309697,0,0,5.8073528,-2.335742561,0,8.489597664,0,0,0,6.510873705,-17.99230528,0,0,0,0,0,0,0,0,0,7.990046293,0,-5.605932856,-7.584352229,0,4.314152317,0,0,5.631107286,0,0,0,0,0,0,0,0,0
0,0,0.781612179,0,0,0,0,0.851762467,0,0,0,0.770022867,0,1.125966365,0,0,-1.249851192,-1.980115004,0.864862418,0,-1.142298874,0,0,0,0,0.604143523,0,0,-0.830487885,0,-1.267140154,-0.966522761,2.709228424,0,-0.854849387,0,0,1.65639024,0,0,0,0,0,0,0,0,0
11.25525052,-3.544371618,-3.673178595,0,0,-7.376854316,-5.439252451,0,0,0,12.16817343,0,0,5.721480029,0,4.139778446,8.737593407,0,0,0,0,0,4.319106961,0,0,0,4.707174426,-4.223473015,0,0,0,5.26305376,0,-6.18739306,0,0,0,0,-7.598061072,0,0,0,0,0,0,0,0
5.384196009,1.707478985,0,0,6.291191201,-4.206738152,0,0,0,-4.337820797,0,2.856789928,0,0,3.866327222,-5.515430833,-3.224076366,0,3.353000014,-5.46633343,0,0,0,0,0,0,2.378064989,0,-2.658564896,2.951292172,-3.422998258,0,-5.043273563,0,-2.060185284,0,0,0,7.6103912,0,0,0,0,0,0,0,0
0,-5.511149727,0,4.163060333,-6.839034451,0,0,0,5.084850986,0,0,-3.500910886,0,0,0,0,0,0,0,0,0,0,-3.904387557,-7.723268956,-3.190169701,2.72930304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.394554708,0,0,0,0,0,0,17.19467801,13.42586302,0,0,-2.954861745,-15.75639768,0,0,0,10.17504626,9.511655938,-11.73032797,-9.261755174,0,0,11.21750779,5.034008667,-4.103390469,0,0,-8.181060594,9.24260476,8.991804686,-8.996341452,0,7.433963781,6.248683953,0,6.353830145,0,0,-12.05842504,0,0,0,0,0,0,0
-2.494521059,0,0,2.425701731,3.641682966,3.1317092,0,0,0,0,0,0,-1.504349957,2.367052656,4.602537408,0,0,0,0,-2.933447301,0,2.395912773,-2.987783189,0,0,2.259745738,1.151073679,1.451102784,0,0,0,-1.916021462,0,-1.891872164,0,-1.140007941,-1.899851587,0,0,-2.163369219,0,0,0,0,0,0,0
0,-1.519740627,0,0,0,0,-2.18126214,0,2.76909584,0,0,2.02778775,0,0,0,-2.404380844,-2.988214442,0,1.860798194,0,0,1.583196089,-3.808262743,-3.592793653,0,0,0,0,0,0,-2.499516468,-2.04871452,0,0,1.849586966,0,0,2.710172205,0,0,0,0,0,0,0,0,0
0,0,0,-3.86937988,0,0,0,0,0,0,0,-2.779472124,0,0,0,0,0,0,0,0,7.23493294,0,0,0,0,0,0,-3.007746707,0,0,0,0,-4.742541082,-5.384986956,2.503332918,0,0,-3.406711574,0,0,0,0,0,0,0,0,0
0,0,-3.092443161,0,0,0,0,0,0,0,0,0,-1.757375108,0,3.310909623,0,0,0,-2.092483268,-4.00460294,0,-2.397144499,-2.829809521,0,2.506234507,0,0,0,3.015628062,0,0,0,0,0,-2.95434684,0,2.405597823,0,0,0,0,0,0,0,0,0,0
0,-7.48102399,0,0,0,-18.75888152,-5.743199738,-17.52509946,16.76507032,-12.52647853,0,10.60669353,0,-20.37838661,0,-10.37813474,0,0,0,0,0,0,0,-20.7876242,12.03448761,0,0,0,0,30.89683341,-18.05079215,8.792706838,0,0,18.10472028,0,0,0,0,19.40463277,0,0,0,0,0,0,0
0,-2.314281386,0,-3.019354583,0,-3.91574812,0,0,6.78210491,0,0,0,-2.045164385,0,0,0,0,0,-2.328110126,0,0,0,-3.676121191,0,3.587906007,1.973041512,0,-1.962534645,0,0,0,0,3.87247737,0,0,0,3.934167068,0,0,0,0,0,0,0,0,0,0
0,0,-4.867331796,0,0,0,0,0,6.786493443,-6.418250191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.97192725,8.368906357,0,0,0,0,0,6.348532026,0,0,0,0,0,0,0,0,0
19.29324889,0,0,0,0,-22.31106143,0,-10.02445296,0,0,0,0,7.979457471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.895519251,0,0,0,0,0,0,0,0,0,0
-4.440913175,0,0,0,0,0,1.209643023,0,0,3.118091925,0,-1.342990083,0,0,2.723825605,0,0,0,0,0,2.936824085,0,-1.713303801,0,0,0,0,0,2.240991469,0,1.820622843,-2.214408832,0,0,0,0,0,0,0,-2.686204878,0,0,0,0,0,0,0
0,-1.55121713,1.252910889,0,0,0,0,0,-2.150459894,-2.460993487,5.209371705,0,0,0,0,0,0,0,-1.650610832,0,2.473044926,-1.742182306,0,-5.832963047,2.239181881,1.375894064,0,-1.895484597,-2.169237474,2.504487927,0,0,0,0,1.559490747,0,0,0,0,3.44313716,0,0,0,0,0,0,0
0,-3.161833596,0,0,0,0,-3.532436429,0,4.224867736,0,0,2.07730048,0,-5.002035856,0,-2.831707651,0,-3.401481146,0,0,0,0,0,-5.384623182,3.592501245,0,0,-2.874057014,0,10.8123069,-4.111517981,0,0,0,4.966948424,0,0,6.206098284,0,0,0,0,0,0,0,0,0
0,0,0,0,-3.557977536,-2.200115234,-2.379496272,0,1.854978445,0,4.376920803,-1.454897545,0,0,0,-3.173283074,0,0,0,0,2.889279034,0,-2.506099022,-2.391803567,1.696763209,0,0,0,0,2.563967601,1.446953335,0,-3.748635743,1.8980159,1.207658939,1.224488336,1.58755161,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137678681,0,0,0,0,0,0.08023684,0,0,0,0.200455793,0,0.2956273,0.147078691,-0.224806677,0,-0.131017619,0,0,0,0,0,0,0,0,0.505806242,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.04078769,0,0,0,0,0,17.9220693,0,0,0,0,0,0,9.968837228,0,-24.57346647,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.476492304,-1.977463396,2.337944787,0,0,0,0,0,-1.058660658,0,0,0,0,0,0,0,0,1.391896518,-1.513310599,1.278358933,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871834774,-0.632735488,0,0,-0.586508825,0,0,0,0,0,0,0,0,0.543065086,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.188403632,0,0,2.138303925,0,0,0,0,-2.909212774,0,0,0,0,0,3.248558027,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.695375183,0,0,0,-8.363969221,0,0,0,0,0,0,0,-17.55673765,0,0,0,0,0,14.05278724,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.839922991,5.013502917,0,0,0,0,0,-3.749932207,0,0,0,0,0,0,0,0,6.804188853,0,0,0,0,0,0,0,0,0
